epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.8606398701667786,0.29257649183273315,0.001,0.760515034198761,0.6718149781227112
1,0.9647842049598694,0.0987255871295929,0.001,0.9819742441177368,0.04160911217331886
2,0.971655547618866,0.07192042469978333,0.001,0.9871244430541992,0.03423649072647095
3,0.9836804866790771,0.05245751142501831,0.001,0.9373390674591064,0.15849095582962036
4,0.9860424995422363,0.045572251081466675,0.001,0.984549343585968,0.03515370562672615
5,0.9869014620780945,0.03687376156449318,0.001,0.9905579686164856,0.030904630199074745
6,0.9922696948051453,0.029820460826158524,0.001,0.9905579686164856,0.022889623418450356
7,0.9881898164749146,0.035841550678014755,0.001,0.9330472350120544,0.17425614595413208
8,0.990122377872467,0.028851564973592758,0.001,0.9948498010635376,0.017524946480989456
9,0.9909813404083252,0.028727306053042412,0.001,0.98884117603302,0.02644089050590992
10,0.9896929264068604,0.02703305520117283,0.001,0.9896995425224304,0.027187371626496315
11,0.9931285977363586,0.01958811655640602,0.001,0.9879828095436096,0.039365608245134354
12,0.9944170117378235,0.02044147066771984,0.001,0.9922747015953064,0.016303298994898796
13,0.9942022562026978,0.01726890355348587,0.001,0.9922747015953064,0.018837718293070793
14,0.9957053661346436,0.012825621291995049,0.001,0.995708167552948,0.010794573463499546
15,0.9946317076683044,0.014665045775473118,0.001,0.9896995425224304,0.03308331221342087
16,0.9948464632034302,0.014343000948429108,0.001,0.9931330680847168,0.019865840673446655
17,0.9980674386024475,0.005998358596116304,0.001,0.9931330680847168,0.020436344668269157
18,0.9984968900680542,0.005741387140005827,0.001,0.991416335105896,0.042861126363277435
19,0.9931285977363586,0.019550073891878128,0.001,0.9939914345741272,0.027439292520284653
20,0.9967790246009827,0.011849685572087765,0.001,0.991416335105896,0.01880425028502941
21,0.9989263415336609,0.005396352149546146,0.001,0.9948498010635376,0.01306754071265459
22,0.9959201216697693,0.01248314417898655,0.001,0.9931330680847168,0.02036747895181179
23,0.9984968900680542,0.00603050971403718,0.001,0.995708167552948,0.014478586614131927
24,0.9942022562026978,0.018986815586686134,0.001,0.9854077100753784,0.043806493282318115
25,0.9974232316017151,0.008814921602606773,0.0003,0.9931330680847168,0.019551757723093033
26,0.9982821345329285,0.0051472727209329605,0.0003,0.9948498010635376,0.0180628951638937
27,0.9993557929992676,0.0029399297200143337,0.0003,0.9948498010635376,0.01898249238729477
28,0.9984968900680542,0.0028728069737553596,0.0003,0.9948498010635376,0.01422587875276804
29,1.0,0.0008099310798570514,0.0003,0.995708167552948,0.017452508211135864
30,0.9982821345329285,0.003964566625654697,0.0003,0.9948498010635376,0.01220692042261362
31,1.0,0.0005635974812321365,0.0003,0.9939914345741272,0.015061816200613976
32,0.9987116456031799,0.0047394572757184505,0.0003,0.995708167552948,0.014178205281496048
33,0.9991410970687866,0.0016318297712132335,0.0003,0.995708167552948,0.01320919394493103
34,0.9980674386024475,0.006138509605079889,0.0003,0.9931330680847168,0.026144539937376976
35,0.9991410970687866,0.0025156536139547825,9e-05,0.9922747015953064,0.023094743490219116
36,0.9995705485343933,0.0008331587887369096,9e-05,0.9939914345741272,0.02281143143773079
37,0.9995705485343933,0.001080119051039219,9e-05,0.9939914345741272,0.022758126258850098
38,0.9993557929992676,0.001867368700914085,9e-05,0.995708167552948,0.018631476908922195
39,1.0,0.00045789749128744006,9e-05,0.995708167552948,0.0189207810908556
