epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.22341462969779968,2.0261404514312744,0.001,0.12087912112474442,1.6549971103668213
1,0.2204878032207489,1.8206462860107422,0.001,0.12087912112474442,1.6187574863433838
2,0.2185365855693817,1.7658560276031494,0.001,0.06043956056237221,1.6622170209884644
3,0.21268293261528015,1.7313307523727417,0.001,0.06043956056237221,1.6756563186645508
4,0.22439023852348328,1.673879861831665,0.001,0.06043956056237221,1.7207096815109253
5,0.23219512403011322,1.6041332483291626,0.001,0.4175824224948883,1.5712416172027588
6,0.2614634037017822,1.558871865272522,0.001,0.26923078298568726,1.5546644926071167
7,0.2341463416814804,1.5611560344696045,0.001,0.17032967507839203,1.5488847494125366
8,0.2809756100177765,1.4784318208694458,0.001,0.24725274741649628,1.4854224920272827
9,0.27414634823799133,1.4519877433776855,0.001,0.23076923191547394,1.6236262321472168
10,0.28487804532051086,1.4282203912734985,0.001,0.3076923191547394,1.4876341819763184
11,0.3258536458015442,1.3643345832824707,0.001,0.2527472674846649,1.5199229717254639
12,0.3492682874202728,1.3051841259002686,0.001,0.32967033982276917,1.5429589748382568
13,0.378536581993103,1.2673410177230835,0.001,0.2967033088207245,1.528544306755066
14,0.37268292903900146,1.2745130062103271,0.001,0.38461539149284363,1.3546655178070068
15,0.41951218247413635,1.1925171613693237,0.001,0.4285714328289032,1.3981444835662842
16,0.46146342158317566,1.1626803874969482,0.001,0.450549453496933,1.3909289836883545
17,0.4390243887901306,1.1553988456726074,0.001,0.4175824224948883,1.3983805179595947
18,0.49463415145874023,1.112367033958435,0.001,0.3241758346557617,1.4786792993545532
19,0.5180487632751465,1.0211372375488281,0.001,0.5329670310020447,1.1368845701217651
20,0.5736585259437561,0.9588364958763123,0.001,0.5714285969734192,1.1122570037841797
21,0.6048780679702759,0.9264662861824036,0.001,0.5714285969734192,1.2317029237747192
22,0.6097561120986938,0.9009530544281006,0.001,0.5604395866394043,1.15384042263031
23,0.6380487680435181,0.8925718069076538,0.001,0.598901093006134,1.1763712167739868
24,0.6448780298233032,0.9001079201698303,0.001,0.7252747416496277,0.9423907995223999
25,0.7043902277946472,0.8547783493995667,0.001,0.7362637519836426,0.9462894201278687
26,0.7395122051239014,0.8023493885993958,0.001,0.7417582273483276,0.9303790926933289
27,0.7678048610687256,0.8111798763275146,0.001,0.7142857313156128,0.9358080625534058
28,0.795121967792511,0.7968165278434753,0.001,0.692307710647583,1.0333366394042969
29,0.8107317090034485,0.7734188437461853,0.001,0.7417582273483276,0.9043663144111633
30,0.8458536863327026,0.7395407557487488,0.001,0.7527472376823425,0.9503613710403442
31,0.8731707334518433,0.677730917930603,0.001,0.791208803653717,0.8946319222450256
32,0.8624390363693237,0.7025741338729858,0.001,0.6703296899795532,1.0857651233673096
33,0.8770731687545776,0.6742578148841858,0.001,0.7747252583503723,0.8752050995826721
34,0.8975609540939331,0.6646298170089722,0.001,0.7747252583503723,0.8892109394073486
35,0.909268319606781,0.6354401111602783,0.001,0.5329670310020447,1.6012566089630127
36,0.8926829099655151,0.6779800653457642,0.001,0.7637362480163574,0.8268675208091736
37,0.8985365629196167,0.6588303446769714,0.001,0.807692289352417,0.8528399467468262
38,0.9004877805709839,0.663479208946228,0.001,0.791208803653717,0.8991131782531738
39,0.8868292570114136,0.6543768048286438,0.001,0.8186812996864319,0.8243873715400696
40,0.9043902158737183,0.6624467372894287,0.001,0.7527472376823425,0.9715893268585205
41,0.9229268431663513,0.6346861720085144,0.001,0.7747252583503723,0.9052802920341492
42,0.909268319606781,0.6269806027412415,0.001,0.7527472376823425,0.990561842918396
43,0.9531707167625427,0.585502564907074,0.001,0.8516483306884766,0.8230655193328857
44,0.9580487608909607,0.5880833268165588,0.001,0.8021978139877319,0.877330482006073
45,0.9599999785423279,0.5786081552505493,0.001,0.8516483306884766,0.7850947976112366
46,0.9395121932029724,0.5980783700942993,0.001,0.7417582273483276,1.016035556793213
47,0.945365846157074,0.6131452918052673,0.001,0.807692289352417,0.8747767210006714
48,0.9609755873680115,0.5778814554214478,0.001,0.8461538553237915,0.8254454135894775
49,0.9599999785423279,0.5704511404037476,0.001,0.8296703100204468,0.856392502784729
50,0.9180487990379333,0.6336588859558105,0.001,0.7857142686843872,0.8590689301490784
51,0.9443902373313904,0.5947993993759155,0.001,0.8021978139877319,0.8590494394302368
52,0.9697561264038086,0.5586898922920227,0.001,0.8461538553237915,0.8207473754882812
53,0.973658561706543,0.5622716546058655,0.001,0.6978021860122681,1.0722521543502808
54,0.9531707167625427,0.5844681859016418,0.001,0.7692307829856873,0.9932481646537781
55,0.9541463255882263,0.5868481993675232,0.001,0.791208803653717,0.8962734937667847
56,0.9717073440551758,0.5607926249504089,0.001,0.791208803653717,0.8928639888763428
57,0.9824390411376953,0.5431169867515564,0.001,0.8186812996864319,0.8299710750579834
58,0.9746341705322266,0.5460863709449768,0.0003,0.8406593203544617,0.7979845404624939
59,0.9843902587890625,0.5279070734977722,0.0003,0.8681318759918213,0.7572340369224548
60,0.9814634323120117,0.535600483417511,0.0003,0.8406593203544617,0.8151706457138062
61,0.9873170852661133,0.5362489819526672,0.0003,0.8351648449897766,0.8035845756530762
62,0.9873170852661133,0.5253570675849915,0.0003,0.8296703100204468,0.7904654741287231
63,0.9892683029174805,0.5273491144180298,0.0003,0.8241758346557617,0.7924462556838989
64,0.9843902587890625,0.5209823250770569,0.0003,0.8131868243217468,0.8188790678977966
65,0.9873170852661133,0.5277352333068848,0.0003,0.8516483306884766,0.7746666073799133
66,0.9863414764404297,0.5239313840866089,0.0003,0.8516483306884766,0.7991166114807129
67,0.9912195205688477,0.5284223556518555,0.0003,0.8021978139877319,0.8297150135040283
68,0.9834146499633789,0.526179850101471,0.0003,0.8461538553237915,0.791502833366394
69,0.9853658676147461,0.5304529070854187,0.0003,0.8296703100204468,0.8145296573638916
70,0.9882926940917969,0.5321457386016846,0.0003,0.8296703100204468,0.8132622838020325
71,0.9882926940917969,0.5237641930580139,0.0003,0.8296703100204468,0.8199753165245056
72,0.9843902587890625,0.5266733765602112,9e-05,0.8186812996864319,0.833124577999115
73,0.9853658676147461,0.5215966105461121,9e-05,0.8131868243217468,0.8460301160812378
74,0.9853658676147461,0.5158893465995789,9e-05,0.8296703100204468,0.820626974105835
75,0.9853658676147461,0.5128956437110901,9e-05,0.8241758346557617,0.8288297653198242
76,0.9882926940917969,0.5138447880744934,9e-05,0.8296703100204468,0.8179519176483154
77,0.9873170852661133,0.5169404149055481,9e-05,0.8186812996864319,0.8234277963638306
78,0.9941463470458984,0.516164243221283,9e-05,0.807692289352417,0.8253645300865173
79,0.9921951293945312,0.5164816975593567,9e-05,0.8131868243217468,0.8211069703102112
80,0.9834146499633789,0.5077270269393921,9e-05,0.8131868243217468,0.816587507724762
81,0.9873170852661133,0.5232366323471069,9e-05,0.8186812996864319,0.8207392692565918
82,0.9892683029174805,0.5210767984390259,9e-05,0.8461538553237915,0.819792628288269
83,0.9892683029174805,0.5247860550880432,9e-05,0.8296703100204468,0.8198136687278748
84,0.9902439117431641,0.5135554075241089,2.7e-05,0.8296703100204468,0.8180672526359558
85,0.9902439117431641,0.5131217241287231,2.7e-05,0.8351648449897766,0.8202009797096252
86,0.9814634323120117,0.5245625972747803,2.7e-05,0.8296703100204468,0.8258811831474304
