epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.21056751906871796,2.106515407562256,0.001,0.1428571492433548,1.6903539896011353
1,0.24618394672870636,1.8543543815612793,0.001,0.17142857611179352,1.7452901601791382
2,0.2919765114784241,1.6748367547988892,0.001,0.08571428805589676,1.8803423643112183
3,0.39765167236328125,1.4922552108764648,0.001,0.22857142984867096,1.9109065532684326
4,0.4551859200000763,1.4128007888793945,0.001,0.39047619700431824,1.6605724096298218
5,0.4798434376716614,1.3700740337371826,0.001,0.190476194024086,2.5087687969207764
6,0.521722137928009,1.3256490230560303,0.001,0.6190476417541504,1.1227377653121948
7,0.5463796257972717,1.276050090789795,0.001,0.4000000059604645,1.6211130619049072
8,0.5495107769966125,1.2532976865768433,0.001,0.5952380895614624,1.1147538423538208
9,0.593737781047821,1.187316656112671,0.001,0.2857142984867096,1.9320852756500244
10,0.5992172360420227,1.1890208721160889,0.001,0.6523809432983398,1.1267164945602417
11,0.6125244498252869,1.137654185295105,0.001,0.5714285969734192,1.2451359033584595
12,0.6481409072875977,1.112032413482666,0.001,0.6571428775787354,1.0638593435287476
13,0.6798434257507324,1.0507011413574219,0.001,0.7428571581840515,0.9271419048309326
14,0.6908023357391357,1.0457758903503418,0.001,0.5666666626930237,1.307528018951416
15,0.7385518550872803,0.9638364911079407,0.001,0.5190476179122925,2.003342866897583
16,0.7522504925727844,0.960180401802063,0.001,0.7523809671401978,0.9183535575866699
17,0.7745596766471863,0.9252882599830627,0.001,0.6523809432983398,1.10944402217865
18,0.7929549813270569,0.888418436050415,0.001,0.7095237970352173,1.0755695104599
19,0.7839530110359192,0.8875067830085754,0.001,0.7904762029647827,0.8692644238471985
20,0.8105674982070923,0.8331515192985535,0.001,0.7428571581840515,0.9490944147109985
21,0.8551859259605408,0.7836408615112305,0.001,0.7476190328598022,0.9459078907966614
22,0.8500978350639343,0.776746392250061,0.001,0.7904762029647827,0.9106276631355286
23,0.8712328672409058,0.7387294769287109,0.001,0.8380952477455139,0.7942799925804138
24,0.8818004131317139,0.7199295163154602,0.001,0.6666666865348816,1.0871155261993408
25,0.888062596321106,0.7086578607559204,0.001,0.7047619223594666,1.0717530250549316
26,0.8990215063095093,0.6768665909767151,0.001,0.8047618865966797,0.8428778648376465
27,0.8994129300117493,0.6893010139465332,0.001,0.7190476059913635,1.09003484249115
28,0.9072406888008118,0.668869137763977,0.001,0.7047619223594666,1.0523085594177246
29,0.9041095972061157,0.6545946002006531,0.001,0.5476190447807312,1.3816523551940918
30,0.9166340231895447,0.6452516913414001,0.001,0.6809523701667786,1.2424758672714233
31,0.911545991897583,0.6538201570510864,0.001,0.7285714149475098,1.0826900005340576
32,0.9170254468917847,0.6421650052070618,0.001,0.8523809313774109,0.7560368180274963
33,0.9322896003723145,0.6111041903495789,0.001,0.8285714387893677,0.8133965134620667
34,0.9260274171829224,0.616912305355072,0.001,0.5904762148857117,1.3454617261886597
35,0.9185910224914551,0.6391011476516724,0.001,0.8142856955528259,0.8645330667495728
36,0.9252446293830872,0.6159616708755493,0.001,0.8047618865966797,0.8605272769927979
37,0.9232876896858215,0.6150830388069153,0.001,0.8095238208770752,0.8065208792686462
38,0.9452054500579834,0.5818616151809692,0.001,0.8142856955528259,0.807657778263092
39,0.9452054500579834,0.5765412449836731,0.001,0.7476190328598022,1.013781189918518
40,0.9479451775550842,0.5748166441917419,0.001,0.8333333134651184,0.7856441140174866
41,0.9459882378578186,0.5703588128089905,0.001,0.776190459728241,0.9872588515281677
42,0.9377690553665161,0.5922438502311707,0.001,0.8238095045089722,0.8051161766052246
43,0.9526419043540955,0.56876140832901,0.001,0.8142856955528259,0.8145331740379333
44,0.9405087828636169,0.5902478694915771,0.001,0.6523809432983398,1.2536581754684448
45,0.963600754737854,0.5420246720314026,0.0003,0.8476190567016602,0.7958449721336365
46,0.9745596647262573,0.5197370648384094,0.0003,0.8714285492897034,0.710777223110199
47,0.9757338762283325,0.5196745991706848,0.0003,0.8571428656578064,0.7610177397727966
48,0.9722113609313965,0.5153495669364929,0.0003,0.8523809313774109,0.7637622356414795
49,0.9745596647262573,0.516760528087616,0.0003,0.8714285492897034,0.7149957418441772
50,0.9780821800231934,0.510216474533081,0.0003,0.8666666746139526,0.7563565969467163
51,0.9784736037254333,0.5066820979118347,0.0003,0.8714285492897034,0.7163360714912415
52,0.9749510884284973,0.5136814117431641,0.0003,0.8857142925262451,0.6988040208816528
53,0.9823874831199646,0.5013877153396606,0.0003,0.8619047403335571,0.7275124788284302
54,0.9819960594177246,0.5071592926979065,0.0003,0.8761904835700989,0.7125040888786316
55,0.983953058719635,0.5002598166465759,0.0003,0.8761904835700989,0.6915629506111145
56,0.9819960594177246,0.5004367828369141,0.0003,0.8571428656578064,0.7440991401672363
57,0.9831702709197998,0.5022445917129517,0.0003,0.8571428656578064,0.7731831073760986
58,0.9784736037254333,0.504840612411499,0.0003,0.8285714387893677,0.8207015991210938
59,0.9823874831199646,0.500696063041687,0.0003,0.8619047403335571,0.7478488683700562
60,0.9769080281257629,0.5067299008369446,0.0003,0.8476190567016602,0.7705104947090149
61,0.9827788472175598,0.5059226751327515,0.0003,0.8619047403335571,0.7385018467903137
62,0.9843444228172302,0.49761009216308594,0.0003,0.8714285492897034,0.7311815619468689
63,0.983953058719635,0.4973117411136627,0.0003,0.8571428656578064,0.7771317958831787
64,0.987084150314331,0.4936075806617737,0.0003,0.8714285492897034,0.703842043876648
