epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.2010810822248459,2.1799819469451904,0.001,0.19190141558647156,1.620820164680481
1,0.27387386560440063,1.7721424102783203,0.001,0.23591549694538116,1.6859513521194458
2,0.361441433429718,1.5911400318145752,0.001,0.24471831321716309,1.6571511030197144
3,0.43207207322120667,1.4254183769226074,0.001,0.2482394427061081,2.2051119804382324
4,0.4810810685157776,1.3652845621109009,0.001,0.5985915660858154,1.21049964427948
5,0.5171171426773071,1.3120884895324707,0.001,0.2482394427061081,2.3696539402008057
6,0.5560360550880432,1.240246057510376,0.001,0.40669015049934387,1.5728991031646729
7,0.5790991187095642,1.2123527526855469,0.001,0.6443662047386169,1.0820282697677612
8,0.614414393901825,1.1818523406982422,0.001,0.26584506034851074,2.679582357406616
9,0.630630612373352,1.153010606765747,0.001,0.40316900610923767,1.7137959003448486
10,0.6529729962348938,1.1099885702133179,0.001,0.5440140962600708,1.2415688037872314
11,0.6673873662948608,1.0850213766098022,0.001,0.577464759349823,1.242261528968811
12,0.6706306338310242,1.0678609609603882,0.001,0.6654929518699646,1.0325700044631958
13,0.7005405426025391,1.0176931619644165,0.001,0.5492957830429077,1.223512887954712
14,0.731171190738678,0.9920910596847534,0.001,0.6954225301742554,0.9759845733642578
15,0.7416216135025024,0.9685299396514893,0.001,0.5809859037399292,1.2640154361724854
16,0.7603603601455688,0.9275314211845398,0.001,0.75,0.8766277432441711
17,0.7657657861709595,0.9121838212013245,0.001,0.8257042169570923,0.7417446970939636
18,0.814774751663208,0.8545862436294556,0.001,0.6373239159584045,1.1140785217285156
19,0.8216215968132019,0.8342344164848328,0.001,0.6197183132171631,1.1672292947769165
20,0.8172972798347473,0.8209622502326965,0.001,0.7781690359115601,0.8465343117713928
21,0.8281081318855286,0.8028210401535034,0.001,0.8010563254356384,0.8660187721252441
22,0.8345946073532104,0.7925282120704651,0.001,0.7658450603485107,0.9204173684120178
23,0.8684684634208679,0.7550009489059448,0.001,0.7658450603485107,0.9310591816902161
24,0.8706306219100952,0.74607253074646,0.001,0.9031690359115601,0.593870997428894
25,0.8836036324501038,0.7253146171569824,0.001,0.86091548204422,0.6725195050239563
26,0.8904504776000977,0.7028290629386902,0.001,0.6936619877815247,1.0898182392120361
27,0.8969369530677795,0.6850513815879822,0.001,0.7623239159584045,0.8831080198287964
28,0.8976576328277588,0.6788709163665771,0.001,0.9313380122184753,0.5477834343910217
29,0.9052252173423767,0.6674613952636719,0.001,0.88908451795578,0.6338779330253601
30,0.9102702736854553,0.6570090651512146,0.001,0.9014084339141846,0.6106472015380859
31,0.9203603863716125,0.645078718662262,0.001,0.8309859037399292,0.7689633965492249
32,0.9138738512992859,0.6527009010314941,0.001,0.9295774698257446,0.5554152727127075
33,0.9189189076423645,0.6422780752182007,0.001,0.8397887349128723,0.7559604048728943
34,0.9257657527923584,0.6247749328613281,0.001,0.8855633735656738,0.6649667024612427
35,0.9340540766716003,0.6041959524154663,0.001,0.8080986142158508,0.8168100714683533
36,0.9333333373069763,0.6095391511917114,0.001,0.8063380122184753,0.84792560338974
37,0.9178378582000732,0.6365543007850647,0.001,0.7183098793029785,0.9541842937469482
38,0.9362162351608276,0.6007645130157471,0.001,0.8996478915214539,0.6388591527938843
39,0.9329729676246643,0.6056937575340271,0.001,0.9348591566085815,0.5467581748962402
40,0.9372972846031189,0.5947713255882263,0.001,0.8978873491287231,0.6345101594924927
41,0.9463062882423401,0.5725188851356506,0.001,0.8908450603485107,0.6364138722419739
42,0.9448648691177368,0.5878171920776367,0.001,0.8802816867828369,0.6476774215698242
43,0.953873872756958,0.5745553374290466,0.001,0.9278169274330139,0.5599145293235779
44,0.954954981803894,0.55765700340271,0.001,0.9278169274330139,0.5373896956443787
45,0.9553152918815613,0.563355565071106,0.001,0.9313380122184753,0.5461350679397583
46,0.9434234499931335,0.5833901762962341,0.001,0.8926056623458862,0.6330476403236389
47,0.9477477669715881,0.5743471384048462,0.001,0.9401408433914185,0.514232337474823
48,0.9509909749031067,0.5788561701774597,0.001,0.9260563254356384,0.559788703918457
49,0.953873872756958,0.5624399781227112,0.001,0.922535240650177,0.5714050531387329
50,0.9715315103530884,0.5329031348228455,0.001,0.8961267471313477,0.6250773072242737
51,0.953153133392334,0.5594435930252075,0.001,0.8961267471313477,0.6302765607833862
52,0.9628828763961792,0.5536912679672241,0.001,0.8661971688270569,0.7107419371604919
53,0.9574774503707886,0.5565007925033569,0.001,0.9577465057373047,0.49879422783851624
54,0.9614414572715759,0.5456137657165527,0.001,0.702464759349823,1.1055781841278076
55,0.9599999785423279,0.5502376556396484,0.001,0.9542253613471985,0.5015425086021423
56,0.9664865136146545,0.5356740951538086,0.001,0.9436619877815247,0.5100327134132385
57,0.9610810875892639,0.5448616743087769,0.001,0.9507042169570923,0.49466148018836975
58,0.9690089821815491,0.5316947102546692,0.001,0.9630281925201416,0.48573818802833557
59,0.9686486721038818,0.5367285013198853,0.001,0.8397887349128723,0.7574609518051147
60,0.9567567706108093,0.5585881471633911,0.001,0.9577465057373047,0.48935866355895996
61,0.9524324536323547,0.5641376972198486,0.001,0.8468309640884399,0.7798454165458679
62,0.953513503074646,0.5600399971008301,0.001,0.9348591566085815,0.5459643006324768
