epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.22466564178466797,1.9738011360168457,0.001,0.2737767994403839,1.5898747444152832
1,0.3713991641998291,1.539586067199707,0.001,0.3870258331298828,1.6005775928497314
2,0.4620627462863922,1.3695330619812012,0.001,0.5129191875457764,1.2663893699645996
3,0.5117026567459106,1.3001563549041748,0.001,0.29741615056991577,1.9322090148925781
4,0.5582561492919922,1.2324246168136597,0.001,0.42111051082611084,1.5700620412826538
5,0.622042179107666,1.143476963043213,0.001,0.6663001775741577,1.087877869606018
6,0.6698817014694214,1.068763017654419,0.001,0.5997800827026367,1.2637362480163574
7,0.7154063582420349,1.0056556463241577,0.001,0.48708081245422363,1.5256024599075317
8,0.734825074672699,0.9587635397911072,0.001,0.6877405047416687,1.023335337638855
9,0.766075074672699,0.9190472364425659,0.001,0.6256184577941895,1.1911015510559082
10,0.7971965074539185,0.8603432178497314,0.001,0.6542056202888489,1.1709518432617188
11,0.8106995820999146,0.821057140827179,0.001,0.5530511140823364,1.5237433910369873
12,0.8211162686347961,0.8015913367271423,0.001,0.7053325772285461,1.0075602531433105
13,0.8505658507347107,0.7521190047264099,0.001,0.7806487083435059,0.8834673166275024
14,0.8593106865882874,0.7418526411056519,0.001,0.629466712474823,1.1543763875961304
15,0.8729423880577087,0.7021636366844177,0.001,0.8059373497962952,0.8011772632598877
16,0.8756430149078369,0.6918473243713379,0.001,0.8504672646522522,0.7210822701454163
17,0.8892747163772583,0.6673620343208313,0.001,0.8862012028694153,0.621151864528656
18,0.9025205969810486,0.6479299664497375,0.001,0.910390317440033,0.6026384234428406
19,0.9041923880577087,0.6397429704666138,0.001,0.6432105302810669,1.082122564315796
20,0.904321014881134,0.6354581117630005,0.001,0.8532160520553589,0.7064898014068604
21,0.9295267462730408,0.5877730846405029,0.001,0.871907651424408,0.714606523513794
22,0.9256687164306641,0.590991199016571,0.001,0.730071485042572,0.9803145527839661
23,0.9310699701309204,0.5826412439346313,0.001,0.8752061724662781,0.6510366201400757
24,0.9308127760887146,0.5795242786407471,0.001,0.8427707552909851,0.7069060802459717
25,0.9335134029388428,0.5729405879974365,0.001,0.805387556552887,0.7969300746917725
26,0.9474022388458252,0.5469492077827454,0.001,0.9455744624137878,0.5121266841888428
27,0.9369856119155884,0.5703985095024109,0.001,0.8114348649978638,0.7950040102005005
28,0.9448302388191223,0.5459733009338379,0.001,0.9510720372200012,0.49790748953819275
29,0.9531893134117126,0.5341722369194031,0.001,0.9560198187828064,0.4997447729110718
30,0.9542180895805359,0.5278506875038147,0.001,0.9527212977409363,0.4918519854545593
31,0.9571759104728699,0.5293469429016113,0.001,0.9373282194137573,0.5287866592407227
32,0.9611625671386719,0.519217312335968,0.001,0.9268829226493835,0.5634138584136963
33,0.9538323283195496,0.535627543926239,0.001,0.8636613488197327,0.6679314374923706
34,0.9629629850387573,0.5177691578865051,0.001,0.9697635769844055,0.4629567563533783
35,0.9695215821266174,0.501800000667572,0.001,0.9670148491859436,0.45789438486099243
36,0.9557613134384155,0.5302079319953918,0.001,0.8064870834350586,0.8358703255653381
37,0.9672067761421204,0.5047839283943176,0.001,0.888949990272522,0.6310747265815735
38,0.9650205969810486,0.5028135180473328,0.001,0.9224848747253418,0.5732805728912354
39,0.9692643880844116,0.5041661262512207,0.001,0.9466739892959595,0.5015653967857361
40,0.9728652238845825,0.49487781524658203,0.001,0.9697635769844055,0.4627689719200134
41,0.9745370149612427,0.48720788955688477,0.001,0.9472237229347229,0.5173324942588806
42,0.9762088656425476,0.4845924973487854,0.001,0.9780098795890808,0.4412281811237335
43,0.9741512537002563,0.490299254655838,0.001,0.9807586669921875,0.43521466851234436
44,0.9719650149345398,0.4933036267757416,0.001,0.9131391048431396,0.6156875491142273
45,0.9704217910766602,0.49994152784347534,0.001,0.9681143760681152,0.4641270637512207
46,0.9800668954849243,0.4709324836730957,0.001,0.9637163281440735,0.4786868989467621
47,0.9754372239112854,0.48421284556388855,0.001,0.9752611517906189,0.44332200288772583
48,0.9798096418380737,0.47952044010162354,0.001,0.9725123643875122,0.45539534091949463
49,0.9695215821266174,0.5005151629447937,0.001,0.9780098795890808,0.44445398449897766
50,0.9814814925193787,0.47316259145736694,0.001,0.8982957601547241,0.6098446846008301
51,0.9794238805770874,0.4767136871814728,0.001,0.9703133702278137,0.46538981795310974
52,0.9759516716003418,0.48429685831069946,0.001,0.9703133702278137,0.47182878851890564
53,0.9763374328613281,0.48207148909568787,0.001,0.9598680734634399,0.4794137477874756
54,0.9862397313117981,0.46179255843162537,0.001,0.9901044368743896,0.4147556722164154
55,0.9782664775848389,0.47782206535339355,0.001,0.9472237229347229,0.5136967301368713
56,0.9783950448036194,0.4775819182395935,0.001,0.9048928022384644,0.5955607891082764
57,0.9841821193695068,0.46889612078666687,0.001,0.9736118912696838,0.44333598017692566
58,0.9861111044883728,0.4650752544403076,0.001,0.9868059158325195,0.41578784584999084
59,0.9805812835693359,0.4710712730884552,0.001,0.9626168012619019,0.4807717800140381
60,0.9772376418113708,0.47981634736061096,0.001,0.9791094064712524,0.43992796540260315
61,0.9822530746459961,0.47275620698928833,0.001,0.9747113585472107,0.45880305767059326
62,0.9785236716270447,0.47624900937080383,0.001,0.9692138433456421,0.45923757553100586
63,0.985853910446167,0.45991235971450806,0.001,0.9840571880340576,0.42837992310523987
64,0.9893261194229126,0.45561084151268005,0.001,0.9862561821937561,0.42805710434913635
65,0.9927983283996582,0.45010313391685486,0.001,0.9747113585472107,0.4479294419288635
66,0.9867541193962097,0.4589090943336487,0.001,0.929081916809082,0.577058732509613
67,0.9886831045150757,0.4520537853240967,0.0003,0.9906542301177979,0.40904420614242554
68,0.9912551641464233,0.44540685415267944,0.0003,0.9939526915550232,0.4043355882167816
69,0.9927983283996582,0.44304484128952026,0.0003,0.9917536973953247,0.40779367089271545
70,0.9929269552230835,0.44397085905075073,0.0003,0.9917536973953247,0.40798649191856384
71,0.9939557909965515,0.4400646388530731,0.0003,0.9928532242774963,0.4054608643054962
72,0.9953703880310059,0.4383438527584076,0.0003,0.9934029579162598,0.4056535065174103
73,0.9933127760887146,0.4402328133583069,0.0003,0.9912039637565613,0.4068942666053772
74,0.9915123581886292,0.4420585036277771,0.0003,0.9901044368743896,0.41265469789505005
75,0.9913837313652039,0.44177934527397156,0.0003,0.9906542301177979,0.4097638726234436
76,0.9922839403152466,0.44273969531059265,0.0003,0.9912039637565613,0.40850943326950073
77,0.9925411343574524,0.43891212344169617,0.0003,0.9939526915550232,0.40322408080101013
78,0.9924125671386719,0.4407804310321808,0.0003,0.9945024847984314,0.40280669927597046
79,0.9933127760887146,0.43824896216392517,0.0003,0.9928532242774963,0.40937259793281555
80,0.9934413433074951,0.4373932480812073,0.0003,0.9950522184371948,0.40476641058921814
81,0.9945987462997437,0.43845120072364807,0.0003,0.9945024847984314,0.40071427822113037
82,0.9930555820465088,0.4405499994754791,0.0003,0.9895547032356262,0.4089755117893219
83,0.9918981194496155,0.4416041970252991,0.0003,0.9923034906387329,0.4115174412727356
84,0.9942129850387573,0.4379364252090454,0.0003,0.9923034906387329,0.40721121430397034
85,0.9931841492652893,0.43700799345970154,0.0003,0.9923034906387329,0.4082280099391937
86,0.9924125671386719,0.4390806555747986,0.0003,0.9939526915550232,0.4008263945579529
87,0.9920267462730408,0.44370874762535095,0.0003,0.9934029579162598,0.4017615020275116
88,0.9935699701309204,0.43910878896713257,0.0003,0.9879054427146912,0.41422420740127563
89,0.9943415522575378,0.4361504316329956,0.0003,0.9934029579162598,0.4012061059474945
90,0.994727373123169,0.4355908930301666,0.0003,0.9950522184371948,0.4020695388317108
91,0.9933127760887146,0.43625015020370483,0.0003,0.9923034906387329,0.4062038064002991
92,0.9939557909965515,0.4379480481147766,0.0003,0.9923034906387329,0.4040010869503021
93,0.9929269552230835,0.43873482942581177,0.0003,0.9945024847984314,0.4017001688480377
94,0.9943415522575378,0.43463727831840515,9e-05,0.9934029579162598,0.4035538136959076
95,0.9936985373497009,0.43596333265304565,9e-05,0.9939526915550232,0.4020076096057892
