precision,recall,threshold
0.1674641148325359,1.0,0.008308162167105723
0.16762452107279693,1.0,0.008344867537437248
0.16778523489932887,1.0,0.008410336426244109
0.16794625719769674,1.0,0.008514736945563438
0.16810758885686838,1.0,0.008710698725965775
0.16826923076923078,1.0,0.008810286873747788
0.16843118383060635,1.0,0.009136954743212754
0.16859344894026976,1.0,0.009145273426707973
0.16875602700096431,1.0,0.009180535981288426
0.16891891891891891,1.0,0.009316620078544894
0.16908212560386474,1.0,0.009434372353603202
0.16924564796905223,1.0,0.009497307037526685
0.16940948693126814,1.0,0.009497961020564697
0.1695736434108527,1.0,0.00955094687138811
0.1697381183317168,1.0,0.009735086678916191
0.16990291262135923,1.0,0.009736262839553644
0.17006802721088435,1.0,0.009750072276222418
0.17023346303501946,1.0,0.009761372331625712
0.17039922103213243,1.0,0.009774116911300904
0.1705653021442495,1.0,0.009862745786962305
0.17073170731707318,1.0,0.00988419971827847
0.1708984375,1.0,0.00990084081999018
0.1710654936461388,1.0,0.009929799770706885
0.17123287671232876,1.0,0.009993182998442634
0.1714005876591577,1.0,0.009996344083671569
0.1715686274509804,1.0,0.010069995583975921
0.1717369970559372,1.0,0.01008687701658825
0.1719056974459725,1.0,0.010094829467767633
0.1720747295968535,1.0,0.010101571542753648
0.17224409448818898,1.0,0.010104601854579273
0.1724137931034483,1.0,0.010123139709265759
0.17258382642998027,1.0,0.010144908623633707
0.1727541954590326,1.0,0.010259717397102195
0.17292490118577075,1.0,0.01026191275371676
0.17309594460929772,1.0,0.010265168376183232
0.17326732673267325,1.0,0.01026853180665497
0.1734390485629336,1.0,0.0103334373015366
0.1736111111111111,1.0,0.010365429845981097
0.17378351539225423,1.0,0.0104115099725106
0.17395626242544732,1.0,0.010417108016576462
0.17412935323383086,1.0,0.01045163328188704
0.17430278884462153,1.0,0.010496952971792846
0.1744765702891326,1.0,0.010500134384497732
0.17465069860279442,1.0,0.01054241150444017
0.17482517482517482,1.0,0.010565589670602666
0.175,1.0,0.010588302330711011
0.17517517517517517,1.0,0.01059884714899365
0.17535070140280562,1.0,0.010610557358908604
0.17552657973921765,1.0,0.010628026646926811
0.1757028112449799,1.0,0.010644862874428583
0.17587939698492464,1.0,0.01065782269340414
0.176056338028169,1.0,0.010679592935421695
0.17623363544813697,1.0,0.010703346247727254
0.17641129032258066,1.0,0.010728212203333861
0.17658930373360243,1.0,0.010735404827660949
0.17676767676767677,1.0,0.010745440108751808
0.1769464105156724,1.0,0.01078297960953194
0.1771255060728745,1.0,0.010801255179880868
0.1773049645390071,1.0,0.010802919885864222
0.17748478701825557,1.0,0.010809145223549293
0.17766497461928935,1.0,0.010848699531610386
0.17784552845528456,1.0,0.010855302175405427
0.1780264496439471,1.0,0.01085708448290977
0.17820773930753564,1.0,0.010877169091255742
0.1783893985728848,1.0,0.010905323689230487
0.17857142857142858,1.0,0.010907208584403288
0.1787538304392237,1.0,0.010924892276201742
0.17893660531697342,1.0,0.010936654966655334
0.17911975435005117,1.0,0.010961840643853736
0.17930327868852458,1.0,0.01097292589104072
0.1794871794871795,1.0,0.011006172828422284
0.17967145790554415,1.0,0.011007383209481294
0.17985611510791366,1.0,0.01101462101534929
0.1800411522633745,1.0,0.011026538726815327
0.18022657054582905,1.0,0.011080717887198986
0.18041237113402062,1.0,0.011152315874442164
0.18059855521155832,1.0,0.011153245033139967
0.18078512396694216,1.0,0.011187291745794161
0.1809720785935884,1.0,0.011192886600209707
0.18115942028985507,1.0,0.011209049241227937
0.18134715025906736,1.0,0.011219171807169914
0.18153526970954356,1.0,0.011228601008415452
0.181723779854621,1.0,0.011298817977035115
0.18191268191268192,1.0,0.01132557424482694
0.18210197710718,1.0,0.011340062482489331
0.18229166666666666,1.0,0.011351926992307314
0.18248175182481752,1.0,0.01135372387399858
0.18162839248434237,0.9942857142857143,0.011371581655672834
0.18181818181818182,0.9942857142857143,0.011382744002467103
0.18200836820083682,0.9942857142857143,0.011467239723349775
0.18219895287958116,0.9942857142857143,0.011486524469347267
0.18238993710691823,0.9942857142857143,0.011491813900467619
0.1825813221406086,0.9942857142857143,0.011501783772878903
0.18277310924369747,0.9942857142857143,0.011512427760863331
0.1829652996845426,0.9942857142857143,0.011515432289440799
0.1831578947368421,0.9942857142857143,0.011527632932145657
0.1833508956796628,0.9942857142857143,0.011556975096523649
0.18354430379746836,0.9942857142857143,0.011563729290188424
0.18373812038014783,0.9942857142857143,0.011583621926535885
0.1839323467230444,0.9942857142857143,0.011632718080844442
0.18412698412698414,0.9942857142857143,0.011635616139950213
0.1843220338983051,0.9942857142857143,0.011666478121971191
0.18451749734888653,0.9942857142857143,0.011735959350152517
0.18471337579617833,0.9942857142857143,0.011773632149937227
0.1849096705632306,0.9942857142857143,0.011775456829526635
0.1851063829787234,0.9942857142857143,0.011787182411730747
0.1853035143769968,0.9942857142857143,0.011814379045260108
0.18550106609808104,0.9942857142857143,0.011822030207939592
0.18569903948772679,0.9942857142857143,0.011830485216547532
0.1858974358974359,0.9942857142857143,0.011831597303834212
0.18609625668449198,0.9942857142857143,0.011848772258003014
0.18629550321199143,0.9942857142857143,0.011869003286007852
0.1864951768488746,0.9942857142857143,0.01187730596054558
0.18669527896995708,0.9942857142857143,0.011951194066872487
0.18689581095596133,0.9942857142857143,0.01196692091472797
0.1870967741935484,0.9942857142857143,0.011986933827205507
0.18729817007534985,0.9942857142857143,0.012008286114805247
0.1875,0.9942857142857143,0.012102963346508502
0.18770226537216828,0.9942857142857143,0.012133260714265565
0.1879049676025918,0.9942857142857143,0.012143140055379888
0.1881081081081081,0.9942857142857143,0.01216635662035627
0.18831168831168832,0.9942857142857143,0.012248490937054157
0.18851570964247022,0.9942857142857143,0.012274981750733743
0.18872017353579176,0.9942857142857143,0.012308529807413551
0.18892508143322476,0.9942857142857143,0.012313805197022553
0.1891304347826087,0.9942857142857143,0.012344762993263456
0.1893362350380849,0.9942857142857143,0.012375698150521884
0.1895424836601307,0.9942857142857143,0.012376044542616893
0.18974918211559433,0.9942857142857143,0.012391376955357481
0.18995633187772926,0.9942857142857143,0.01246204026734339
0.1901639344262295,0.9942857142857143,0.012481589718867139
0.19037199124726478,0.9942857142857143,0.012483214388582525
0.19058050383351588,0.9942857142857143,0.01252099110251863
0.19078947368421054,0.9942857142857143,0.01252932498521714
0.19099890230515917,0.9942857142857143,0.012557517690369793
0.1912087912087912,0.9942857142857143,0.012566309948902529
0.19141914191419143,0.9942857142857143,0.012575906361731436
0.19162995594713655,0.9942857142857143,0.012611099236955511
0.1918412348401323,0.9942857142857143,0.012628720755711701
0.19205298013245034,0.9942857142857143,0.012630721909082147
0.19116022099447513,0.9885714285714285,0.012632488082951632
0.1913716814159292,0.9885714285714285,0.012640607141728813
0.19158361018826134,0.9885714285714285,0.012640902170860452
0.1917960088691796,0.9885714285714285,0.012649049617913126
0.19200887902330743,0.9885714285714285,0.012691811431387886
0.1922222222222222,0.9885714285714285,0.012729117082993156
0.19243604004449388,0.9885714285714285,0.012735493374411539
0.19265033407572382,0.9885714285714285,0.012739993519205184
0.19286510590858416,0.9885714285714285,0.012746566372368963
0.19308035714285715,0.9885714285714285,0.012759324611761021
0.19329608938547485,0.9885714285714285,0.012773748436251082
0.1935123042505593,0.9885714285714285,0.012787383144999914
0.1937290033594625,0.9885714285714285,0.012795171484081344
0.19394618834080718,0.9885714285714285,0.012811742030302846
0.1941638608305275,0.9885714285714285,0.012816612142927827
0.1943820224719101,0.9885714285714285,0.012826686199405982
0.19460067491563554,0.9885714285714285,0.01283255183605798
0.19481981981981983,0.9885714285714285,0.012833204202216652
0.19503945885005636,0.9885714285714285,0.012835758056828557
0.19525959367945825,0.9885714285714285,0.012837334749996583
0.19548022598870057,0.9885714285714285,0.012839094448705887
0.19570135746606335,0.9885714285714285,0.01285275815720413
0.19592298980747452,0.9885714285714285,0.012859098215252253
0.1961451247165533,0.9885714285714285,0.012859255815159443
0.1963677639046538,0.9885714285714285,0.012867096416080201
0.1965909090909091,0.9885714285714285,0.01287127408097552
0.19681456200227532,0.9885714285714285,0.012893388468091
0.1970387243735763,0.9885714285714285,0.012906275377084352
0.19726339794754846,0.9885714285714285,0.012908023625794513
0.19748858447488585,0.9885714285714285,0.012911745996432644
0.1977142857142857,0.9885714285714285,0.012937532255890508
0.19794050343249428,0.9885714285714285,0.01301104451969628
0.1981672394043528,0.9885714285714285,0.013016927371211453
0.19839449541284404,0.9885714285714285,0.013018821509346927
0.19862227324913892,0.9885714285714285,0.013020710932333285
0.19885057471264367,0.9885714285714285,0.01304172223600564
0.19907940161104717,0.9885714285714285,0.013048240526072964
0.19930875576036866,0.9885714285714285,0.013073823347912596
0.19953863898500576,0.9885714285714285,0.013084340669977693
0.1997690531177829,0.9885714285714285,0.013116682659741223
0.2,0.9885714285714285,0.01311773223583154
0.20023148148148148,0.9885714285714285,0.013121554051083575
0.20046349942062572,0.9885714285714285,0.013124149796231424
0.20069605568445475,0.9885714285714285,0.013139648460892203
0.20092915214866433,0.9885714285714285,0.013140162919344202
0.20116279069767443,0.9885714285714285,0.013140281772485503
0.20139697322467986,0.9885714285714285,0.013141451648277262
0.20163170163170163,0.9885714285714285,0.01314632663148855
0.20186697782963828,0.9885714285714285,0.013154058913201972
0.20210280373831777,0.9885714285714285,0.013177055902342468
0.2023391812865497,0.9885714285714285,0.013178620769743134
0.202576112412178,0.9885714285714285,0.013205281142391318
0.20281359906213364,0.9885714285714285,0.013217566321747273
0.20305164319248825,0.9885714285714285,0.013241620395437907
0.20329024676850763,0.9885714285714285,0.013260180493846254
0.20352941176470588,0.9885714285714285,0.013263819264957042
0.2037691401648999,0.9885714285714285,0.013269892234297124
0.20400943396226415,0.9885714285714285,0.01331232656915851
0.20425029515938606,0.9885714285714285,0.013328998449218556
0.2044917257683215,0.9885714285714285,0.01339357792420415
0.20473372781065088,0.9885714285714285,0.013394519661749676
0.20497630331753555,0.9885714285714285,0.01339602070421683
0.20521945432977462,0.9885714285714285,0.013404935266298141
