precision,recall,threshold
0.569078947368421,1.0,0.0070365191516701606
0.5693130399012752,1.0,0.007123728143425387
0.5695473251028806,1.0,0.007190607789745656
0.569781803211198,1.0,0.007587761847125346
0.5700164744645799,1.0,0.007636288337407954
0.5702513391017717,1.0,0.007640791957293555
0.5704863973619126,1.0,0.00766984020802707
0.5707216494845361,1.0,0.0077329730811382825
0.570957095709571,1.0,0.007815548153277549
0.5711927362773421,1.0,0.007829256297429976
0.5714285714285714,1.0,0.007865647015203009
0.5716646014043784,1.0,0.007930303724372572
0.571900826446281,1.0,0.007953803660378456
0.5721372467961968,1.0,0.008172272712152706
0.5723738626964433,1.0,0.008274654096031925
0.5726106743897393,1.0,0.008507899080003697
0.5728476821192053,1.0,0.008526583035422261
0.5730848861283644,1.0,0.00853421058305539
0.5733222866611434,1.0,0.008564426444036516
0.5735598839618732,1.0,0.008622458798868537
0.5737976782752903,1.0,0.008687362722110951
0.5740356698465368,1.0,0.008741627878794705
0.5742738589211618,1.0,0.008762170650422459
0.5745122457451225,1.0,0.008814945287939458
0.574750830564784,1.0,0.008825871797528691
0.5749896136269215,1.0,0.00896768100691797
0.5752285951787198,1.0,0.008977818411506376
0.5754677754677755,1.0,0.008978077135232562
0.5757071547420965,1.0,0.009026274757554737
0.575946733250104,1.0,0.009142507514758567
0.5761865112406328,1.0,0.009208525848309935
0.5764264889629321,1.0,0.00921046180209403
0.5766666666666667,1.0,0.009231970774456451
0.5769070446019174,1.0,0.009246518370404846
0.5771476230191827,1.0,0.00925580617378255
0.5773884021693784,1.0,0.00933035313326384
0.5776293823038398,1.0,0.00936112850586297
0.5778705636743215,1.0,0.009368760109913568
0.5781119465329991,1.0,0.00940236974759954
0.5783535311324697,1.0,0.009406442237105135
0.5785953177257525,1.0,0.009421721521990964
0.5788373065662903,1.0,0.009436098234973324
0.5790794979079498,1.0,0.009585471169231093
0.579321892005023,1.0,0.009606684316526655
0.5795644891122278,1.0,0.009651389296585707
0.5798072894847088,1.0,0.009691986517112339
0.5800502933780386,1.0,0.009745358157151973
0.580293501048218,1.0,0.00986606804778736
0.5805369127516778,1.0,0.009888040363518466
0.5807805287452791,1.0,0.00989832614766294
0.581024349286314,1.0,0.009900317075554712
0.5812683746325074,1.0,0.009913688138972596
0.5815126050420169,1.0,0.010086696462118253
0.5817570407734343,1.0,0.01018180920454557
0.5820016820857864,1.0,0.010191746901976204
0.5822465292385359,1.0,0.010199701660491752
0.5824915824915825,1.0,0.010237410512009106
0.5827368421052631,1.0,0.010329284004776567
0.5829823083403538,1.0,0.010380821128511075
0.58322798145807,1.0,0.010405229841669349
0.5834738617200674,1.0,0.010419322041915256
0.5837199493884437,1.0,0.010431935186266235
0.5839662447257384,1.0,0.010437864316351613
