epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.22169625759124756,2.1121485233306885,0.001,0.125,1.6054608821868896
1,0.25483235716819763,1.8285589218139648,0.001,0.125,1.5814812183380127
2,0.2812623381614685,1.7041550874710083,0.001,0.125,1.603929042816162
3,0.37672585248947144,1.5315886735916138,0.001,0.17788460850715637,1.607956051826477
4,0.4347139894962311,1.4327592849731445,0.001,0.4326923191547394,1.7089216709136963
5,0.4674556255340576,1.3714606761932373,0.001,0.20673076808452606,1.73534095287323
6,0.49743589758872986,1.3264007568359375,0.001,0.25,2.1617467403411865
7,0.5495069026947021,1.2540380954742432,0.001,0.5192307829856873,2.040282726287842
8,0.5447731614112854,1.2483901977539062,0.001,0.3509615361690521,1.932692050933838
9,0.5818540453910828,1.1981786489486694,0.001,0.4326923191547394,1.8731366395950317
10,0.590927004814148,1.1897703409194946,0.001,0.5,1.3564677238464355
11,0.6418145895004272,1.1112051010131836,0.001,0.6682692170143127,1.1184070110321045
12,0.6508875489234924,1.0906856060028076,0.001,0.620192289352417,1.1314295530319214
13,0.6769230961799622,1.0478628873825073,0.001,0.620192289352417,1.2613632678985596
14,0.6737672686576843,1.052051067352295,0.001,0.5480769276618958,1.3555645942687988
15,0.715976357460022,0.9824295043945312,0.001,0.6490384340286255,1.205290675163269
16,0.7349112629890442,0.9663726091384888,0.001,0.5144230723381042,1.4937087297439575
17,0.773964524269104,0.9143616557121277,0.001,0.6105769276618958,1.2086237668991089
18,0.7790927290916443,0.8985657691955566,0.001,0.7019230723381042,1.0041669607162476
19,0.7700197100639343,0.9006587266921997,0.001,0.692307710647583,1.0854791402816772
20,0.7944773435592651,0.874298095703125,0.001,0.7788461446762085,0.9179191589355469
21,0.8071005940437317,0.8385248184204102,0.001,0.6153846383094788,1.2715519666671753
22,0.8295857906341553,0.8076211214065552,0.001,0.745192289352417,0.979645848274231
23,0.8374753594398499,0.794471800327301,0.001,0.7692307829856873,0.9243043661117554
24,0.8410256505012512,0.771350622177124,0.001,0.7980769276618958,0.8660760521888733
25,0.8504930734634399,0.7704841494560242,0.001,0.7067307829856873,1.1363457441329956
26,0.8599605560302734,0.7441865801811218,0.001,0.807692289352417,0.827819287776947
27,0.8639053106307983,0.7418192028999329,0.001,0.7211538553237915,1.080559253692627
28,0.880078911781311,0.704555869102478,0.001,0.4134615361690521,1.75850248336792
29,0.8930966258049011,0.6853222250938416,0.001,0.8125,0.8305176496505737
30,0.8753451704978943,0.7136672139167786,0.001,0.49038460850715637,1.5496681928634644
31,0.8903353214263916,0.6905767321586609,0.001,0.7163461446762085,1.0599541664123535
32,0.9069033265113831,0.6526715159416199,0.001,0.7932692170143127,0.8177280426025391
33,0.9057199358940125,0.652495801448822,0.001,0.8317307829856873,0.7915560603141785
34,0.9238658547401428,0.6170622110366821,0.001,0.8269230723381042,0.8044179081916809
35,0.9155818819999695,0.6358023881912231,0.001,0.8461538553237915,0.7694215774536133
36,0.9151873588562012,0.6335433721542358,0.001,0.8846153616905212,0.6659031510353088
37,0.9345167875289917,0.6010786294937134,0.001,0.817307710647583,0.8164911270141602
38,0.9349112510681152,0.609318733215332,0.001,0.7307692170143127,1.0147624015808105
39,0.9112426042556763,0.631960391998291,0.001,0.8125,0.8041152954101562
40,0.9372780919075012,0.5939833521842957,0.001,0.8942307829856873,0.6753259897232056
41,0.944378674030304,0.5839043855667114,0.001,0.807692289352417,0.8477039337158203
42,0.9550296068191528,0.5693897008895874,0.001,0.870192289352417,0.7288433313369751
43,0.9337278008460999,0.5974530577659607,0.001,0.8365384340286255,0.8219307661056519
44,0.944378674030304,0.5860547423362732,0.001,0.8125,0.9007071852684021
45,0.9526627063751221,0.5629153251647949,0.001,0.7355769276618958,0.9694603681564331
46,0.9526627063751221,0.5518901944160461,0.001,0.8509615659713745,0.7263842225074768
