epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.7083708643913269,0.0010000000474974513,0.5840266942977905,0.7520661354064941,0.5698798894882202
1,0.7695769667625427,0.0010000000474974513,0.5252945423126221,0.8016529083251953,0.513701319694519
2,0.8303330540657043,0.0010000000474974513,0.43083247542381287,0.836776852607727,0.4643856883049011
3,0.8478847742080688,0.0010000000474974513,0.3821812570095062,0.8388429880142212,0.45338746905326843
4,0.8460845947265625,0.0010000000474974513,0.37150976061820984,0.8388429880142212,0.45198553800582886
5,0.8474347591400146,0.0010000000474974513,0.36926427483558655,0.8409090638160706,0.43153437972068787
6,0.8505850434303284,0.0010000000474974513,0.36623215675354004,0.8450413346290588,0.41051170229911804
7,0.8456345796585083,0.0010000000474974513,0.3621794283390045,0.8471074104309082,0.4054887592792511
8,0.8460845947265625,0.0010000000474974513,0.35855501890182495,0.8533057570457458,0.4028373062610626
9,0.8483348488807678,0.0010000000474974513,0.35576069355010986,0.8512396812438965,0.4010764956474304
10,0.849234938621521,0.0010000000474974513,0.3532702922821045,0.8512396812438965,0.39915376901626587
11,0.8496849536895752,0.0010000000474974513,0.35091620683670044,0.8512396812438965,0.39683040976524353
12,0.8496849536895752,0.0010000000474974513,0.34841129183769226,0.8512396812438965,0.3956321179866791
13,0.8496849536895752,0.0010000000474974513,0.3466956615447998,0.8512396812438965,0.3941459357738495
14,0.8523852229118347,0.0010000000474974513,0.3447643220424652,0.8512396812438965,0.3924877345561981
15,0.8537353873252869,0.0010000000474974513,0.3430173993110657,0.85537189245224,0.3910216689109802
16,0.85463547706604,0.0010000000474974513,0.34125617146492004,0.85537189245224,0.3894408941268921
17,0.8550854921340942,0.0010000000474974513,0.33947524428367615,0.85537189245224,0.387746661901474
18,0.8564356565475464,0.0010000000474974513,0.3376324474811554,0.85537189245224,0.38577166199684143
19,0.8573357462882996,0.0010000000474974513,0.3358668386936188,0.85537189245224,0.3845110237598419
20,0.8586858510971069,0.0010000000474974513,0.33369049429893494,0.85537189245224,0.38165295124053955
21,0.8595859408378601,0.0010000000474974513,0.33203932642936707,0.8574380278587341,0.38089191913604736
22,0.8591359257698059,0.0010000000474974513,0.3298797309398651,0.8574380278587341,0.37807610630989075
23,0.8609361052513123,0.0010000000474974513,0.32827213406562805,0.8615702390670776,0.3761349618434906
24,0.8609361052513123,0.0010000000474974513,0.325704425573349,0.8636363744735718,0.3750267028808594
25,0.8649864792823792,0.0010000000474974513,0.32382240891456604,0.8636363744735718,0.3722565174102783
26,0.8663366436958313,0.0010000000474974513,0.321333110332489,0.8636363744735718,0.3686613142490387
27,0.869486927986145,0.0010000000474974513,0.31906330585479736,0.8636363744735718,0.36743634939193726
28,0.869486927986145,0.0010000000474974513,0.3163560926914215,0.8636363744735718,0.36406803131103516
29,0.8712871074676514,0.0010000000474974513,0.31385743618011475,0.8636363744735718,0.36132827401161194
30,0.8739873766899109,0.0010000000474974513,0.311190128326416,0.8657024502754211,0.3584710955619812
31,0.875337541103363,0.0010000000474974513,0.3083670437335968,0.8677685856819153,0.35514596104621887
32,0.8775877356529236,0.0010000000474974513,0.3053337037563324,0.8657024502754211,0.351602166891098
33,0.8789379000663757,0.0010000000474974513,0.3021583557128906,0.8657024502754211,0.347330242395401
34,0.8798379898071289,0.0010000000474974513,0.29857584834098816,0.8657024502754211,0.3431561291217804
35,0.8811880946159363,0.0010000000474974513,0.2948661148548126,0.8677685856819153,0.33837807178497314
36,0.8825382590293884,0.0010000000474974513,0.2908601462841034,0.8698347210884094,0.3332299292087555
37,0.8838883638381958,0.0010000000474974513,0.2863726317882538,0.8698347210884094,0.3267774283885956
38,0.8843384385108948,0.0010000000474974513,0.28192368149757385,0.8698347210884094,0.3202939033508301
39,0.8861386179924011,0.0010000000474974513,0.2764989137649536,0.8698347210884094,0.3120701014995575
40,0.8874887228012085,0.0010000000474974513,0.2706214189529419,0.8760330677032471,0.3030959367752075
41,0.8919891715049744,0.0010000000474974513,0.26582103967666626,0.8780992031097412,0.29449841380119324
42,0.8946894407272339,0.0010000000474974513,0.25884464383125305,0.8801652789115906,0.28541287779808044
43,0.8969396948814392,0.0010000000474974513,0.25465744733810425,0.8842975497245789,0.2771756052970886
44,0.8978397846221924,0.0010000000474974513,0.24813389778137207,0.8884297609329224,0.26969507336616516
45,0.9009901285171509,0.0010000000474974513,0.24507425725460052,0.8884297609329224,0.2617955207824707
46,0.9032403230667114,0.0010000000474974513,0.23865166306495667,0.8904958963394165,0.25472351908683777
47,0.9041404128074646,0.0010000000474974513,0.2358342409133911,0.8925619721412659,0.2485632300376892
48,0.9054905772209167,0.0010000000474974513,0.23017947375774384,0.8925619721412659,0.24202439188957214
49,0.905940592288971,0.0010000000474974513,0.2265830636024475,0.89462810754776,0.23605778813362122
50,0.9090909361839294,0.0010000000474974513,0.22260026633739471,0.8987603187561035,0.23097765445709229
51,0.9122412204742432,0.0010000000474974513,0.21887566149234772,0.9049586653709412,0.22612324357032776
52,0.9131413102149963,0.0010000000474974513,0.21530179679393768,0.9049586653709412,0.22150284051895142
53,0.9140413999557495,0.0010000000474974513,0.2124549001455307,0.9090909361839294,0.21712063252925873
54,0.9149414896965027,0.0010000000474974513,0.20898549258708954,0.9070248007774353,0.2134130597114563
55,0.9153915643692017,0.0010000000474974513,0.20619045197963715,0.9090909361839294,0.20992998778820038
56,0.916741669178009,0.0010000000474974513,0.20344187319278717,0.913223147392273,0.2066582292318344
57,0.917191743850708,0.0010000000474974513,0.200716033577919,0.9152892827987671,0.2034834623336792
58,0.9189919233322144,0.0010000000474974513,0.19833220541477203,0.9194214940071106,0.2002851366996765
59,0.9203420281410217,0.0010000000474974513,0.1961132287979126,0.9173553586006165,0.19747060537338257
