epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.29649806022644043,0.0010000000474974513,1.9778648614883423,0.10526315867900848,1.8104215860366821
1,0.38910505175590515,0.0010000000474974513,1.6145025491714478,0.19138756394386292,2.0609688758850098
2,0.44785991311073303,0.0010000000474974513,1.4637013673782349,0.220095694065094,1.696506142616272
3,0.5225681066513062,0.0010000000474974513,1.3019750118255615,0.6363636255264282,1.1397281885147095
4,0.6093385219573975,0.0010000000474974513,1.1660627126693726,0.7129186391830444,0.9792136549949646
5,0.6988326907157898,0.0010000000474974513,1.0607683658599854,0.7320573925971985,1.0475332736968994
6,0.7455253005027771,0.0010000000474974513,0.9638535976409912,0.7559808492660522,1.0368815660476685
7,0.8050583600997925,0.0010000000474974513,0.8816545009613037,0.6937798857688904,1.2044425010681152
8,0.8354085683822632,0.0010000000474974513,0.822589099407196,0.7751196026802063,1.0076383352279663
9,0.848638117313385,0.0010000000474974513,0.8007169365882874,0.779904305934906,0.9855399131774902
10,0.8875486254692078,0.0010000000474974513,0.7311953902244568,0.7320573925971985,1.0745679140090942
11,0.9007782340049744,0.0010000000474974513,0.695627748966217,0.7368420958518982,1.0459260940551758
12,0.8984435796737671,0.0010000000474974513,0.6957924365997314,0.6411483287811279,1.276679277420044
13,0.9081711769104004,0.0010000000474974513,0.6714231371879578,0.8325358629226685,0.8376078009605408
14,0.9249027371406555,0.0010000000474974513,0.6339275240898132,0.7511961460113525,1.0583343505859375
15,0.9361867904663086,0.0010000000474974513,0.6191943883895874,0.7942583560943604,0.8498674631118774
16,0.9533073902130127,0.0010000000474974513,0.5793212652206421,0.8325358629226685,0.7523602843284607
17,0.952918291091919,0.0010000000474974513,0.5807570815086365,0.6746411323547363,1.1944200992584229
18,0.9568093419075012,0.0010000000474974513,0.5577166080474854,0.8612440228462219,0.7296817302703857
19,0.9622567892074585,0.0010000000474974513,0.5607691407203674,0.8516746163368225,0.7794598340988159
20,0.9677042961120605,0.0010000000474974513,0.5546504855155945,0.8229665160179138,0.837229311466217
21,0.9692606925964355,0.0010000000474974513,0.5427097678184509,0.8612440228462219,0.7367414832115173
22,0.9731517434120178,0.0010000000474974513,0.534803032875061,0.8373205661773682,0.7945276498794556
23,0.9723735451698303,0.0010000000474974513,0.5269810557365417,0.8325358629226685,0.8169777393341064
24,0.9789883494377136,0.0010000000474974513,0.5253086686134338,0.7990430593490601,0.8791685104370117
25,0.9758754968643188,0.0010000000474974513,0.5238395929336548,0.8660287261009216,0.7937514185905457
26,0.9762645959854126,0.0010000000474974513,0.5219990611076355,0.8421052694320679,0.7615574598312378
27,0.9836575984954834,0.0010000000474974513,0.5097737908363342,0.8612440228462219,0.7571203708648682
28,0.9758754968643188,0.0010000000474974513,0.51898592710495,0.8325358629226685,0.8826032280921936
29,0.9824903011322021,0.0010000000474974513,0.5027528405189514,0.8612440228462219,0.7262985110282898
30,0.9782100915908813,0.0010000000474974513,0.513573408126831,0.8755980730056763,0.6899200081825256
31,0.9824903011322021,0.0010000000474974513,0.5119143724441528,0.8899521827697754,0.7089036107063293
32,0.9836575984954834,0.0010000000474974513,0.5069727897644043,0.8755980730056763,0.7357863783836365
33,0.9867704510688782,0.0010000000474974513,0.4975346028804779,0.880382776260376,0.7152863144874573
34,0.9875486493110657,0.0010000000474974513,0.494204044342041,0.8612440228462219,0.7994474768638611
35,0.9840466976165771,0.0010000000474974513,0.5023252367973328,0.8468899726867676,0.7753488421440125
36,0.9832684993743896,0.0010000000474974513,0.5031993985176086,0.8181818127632141,0.8296855688095093
37,0.9856030941009521,0.0010000000474974513,0.49697816371917725,0.8755980730056763,0.7112518548965454
38,0.9871595501899719,0.0010000000474974513,0.4920925498008728,0.8851674795150757,0.7192769646644592
39,0.9856030941009521,0.0010000000474974513,0.49306321144104004,0.8660287261009216,0.746248185634613
40,0.9817120432853699,0.0010000000474974513,0.5040384531021118,0.8612440228462219,0.7772333025932312
41,0.9785992503166199,0.0010000000474974513,0.506990373134613,0.8468899726867676,0.7720707058906555
42,0.9809338450431824,0.0010000000474974513,0.5036631226539612,0.7272727489471436,1.159929633140564
43,0.9832684993743896,0.0003000000142492354,0.49630749225616455,0.8947368264198303,0.6928973197937012
44,0.9937742948532104,0.0003000000142492354,0.47778838872909546,0.8851674795150757,0.69356769323349
45,0.9949416518211365,0.0003000000142492354,0.47616350650787354,0.880382776260376,0.690573513507843
46,0.9953307509422302,0.0003000000142492354,0.47299814224243164,0.8755980730056763,0.7041560411453247
47,0.9926069974899292,0.0003000000142492354,0.4765130579471588,0.8755980730056763,0.7012516856193542
48,0.992996096611023,0.0003000000142492354,0.4749920666217804,0.880382776260376,0.7285885810852051
49,0.9933851957321167,0.0003000000142492354,0.47118037939071655,0.8755980730056763,0.7080999612808228
50,0.9926069974899292,0.0003000000142492354,0.4713836908340454,0.8755980730056763,0.6748502254486084
51,0.9933851957321167,0.0003000000142492354,0.47200679779052734,0.8851674795150757,0.6979935169219971
52,0.995719850063324,0.0003000000142492354,0.4712284207344055,0.880382776260376,0.6993231773376465
53,0.994163453578949,0.0003000000142492354,0.4712042212486267,0.8851674795150757,0.6946978569030762
54,0.9933851957321167,0.0003000000142492354,0.46967583894729614,0.8851674795150757,0.697817325592041
55,0.994163453578949,0.0003000000142492354,0.4709104001522064,0.8899521827697754,0.6823890805244446
56,0.9933851957321167,0.0003000000142492354,0.46900486946105957,0.8851674795150757,0.7182944416999817
57,0.9968871474266052,0.0003000000142492354,0.4698292016983032,0.880382776260376,0.7188119888305664
58,0.9933851957321167,0.0003000000142492354,0.46853747963905334,0.8851674795150757,0.6668098568916321
59,0.9937742948532104,0.0003000000142492354,0.471608966588974,0.8708133697509766,0.7078061103820801
60,0.9937742948532104,0.0003000000142492354,0.47011375427246094,0.8755980730056763,0.7160238027572632
61,0.9937742948532104,0.0003000000142492354,0.46664735674858093,0.880382776260376,0.705493152141571
62,0.9953307509422302,0.0003000000142492354,0.4689025282859802,0.8708133697509766,0.737689733505249
63,0.9933851957321167,0.0003000000142492354,0.46784430742263794,0.8660287261009216,0.7494202852249146
64,0.9933851957321167,0.0003000000142492354,0.4657799303531647,0.8708133697509766,0.7037172317504883
65,0.992996096611023,0.0003000000142492354,0.46658098697662354,0.8755980730056763,0.6951598525047302
66,0.9922178983688354,0.0003000000142492354,0.46705615520477295,0.8564593195915222,0.782520592212677
67,0.995719850063324,0.0003000000142492354,0.4661868214607239,0.880382776260376,0.7234497666358948
68,0.9933851957321167,0.0003000000142492354,0.46761569380760193,0.8660287261009216,0.7671175003051758
69,0.992996096611023,0.0003000000142492354,0.46774256229400635,0.8564593195915222,0.7485916614532471
70,0.9918287992477417,0.0003000000142492354,0.46511730551719666,0.8708133697509766,0.7584787607192993
71,0.994163453578949,9.000000136438757e-05,0.46385568380355835,0.8755980730056763,0.7448321580886841
72,0.995719850063324,9.000000136438757e-05,0.4645369052886963,0.8755980730056763,0.7296989560127258
73,0.9949416518211365,9.000000136438757e-05,0.464713454246521,0.880382776260376,0.7301672697067261
74,0.9964980483055115,9.000000136438757e-05,0.46296924352645874,0.880382776260376,0.7293068170547485
75,0.9949416518211365,9.000000136438757e-05,0.46351683139801025,0.8708133697509766,0.7387701869010925
76,0.9937742948532104,9.000000136438757e-05,0.4642801880836487,0.880382776260376,0.7323647737503052
77,0.9961089491844177,9.000000136438757e-05,0.4635864794254303,0.8708133697509766,0.7346107363700867
78,0.9945525527000427,9.000000136438757e-05,0.466172456741333,0.8708133697509766,0.7552594542503357
79,0.994163453578949,9.000000136438757e-05,0.4634726643562317,0.880382776260376,0.7135143280029297
80,0.9945525527000427,9.000000136438757e-05,0.462833970785141,0.880382776260376,0.7200300693511963
81,0.9933851957321167,9.000000136438757e-05,0.46191591024398804,0.880382776260376,0.7196060419082642
82,0.9933851957321167,9.000000136438757e-05,0.4627792537212372,0.8708133697509766,0.7315225601196289
83,0.992996096611023,2.700000004551839e-05,0.462704062461853,0.8755980730056763,0.7319411039352417
84,0.9953307509422302,2.700000004551839e-05,0.4625084102153778,0.8755980730056763,0.7383134961128235
85,0.992996096611023,2.700000004551839e-05,0.4625159502029419,0.8708133697509766,0.7429842352867126
86,0.9953307509422302,2.700000004551839e-05,0.4619561433792114,0.8708133697509766,0.7336472272872925
87,0.9906615018844604,2.700000004551839e-05,0.46310535073280334,0.8755980730056763,0.7334232330322266
88,0.9933851957321167,2.700000004551839e-05,0.46176639199256897,0.880382776260376,0.734626054763794
