epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.881902277469635,0.36536434292793274,0.001,0.9190283417701721,0.42117321491241455
1,0.9485400319099426,0.23929426074028015,0.001,0.8924233913421631,0.34520769119262695
2,0.9592368006706238,0.21735289692878723,0.001,0.7044534683227539,0.7405440211296082
3,0.9562011957168579,0.22507956624031067,0.001,0.8507807850837708,0.46769097447395325
4,0.9686325788497925,0.19351807236671448,0.001,0.8108733296394348,0.4664425253868103
5,0.9749927520751953,0.1842045783996582,0.001,0.9820705652236938,0.1680155247449875
6,0.9752818942070007,0.17924028635025024,0.001,0.9693464636802673,0.18091358244419098
7,0.9783174395561218,0.17490102350711823,0.001,0.9670329689979553,0.21218062937259674
8,0.973836362361908,0.18186500668525696,0.001,0.5806824564933777,0.9645178318023682
9,0.9817866683006287,0.16780364513397217,0.001,0.9849624037742615,0.15726464986801147
10,0.9816420674324036,0.1649838387966156,0.001,0.9629843831062317,0.2043398767709732
11,0.9825093746185303,0.16749511659145355,0.001,0.9572007060050964,0.20176950097084045
12,0.9799075126647949,0.17069455981254578,0.001,0.9346442818641663,0.2559138834476471
13,0.9822202920913696,0.16913476586341858,0.001,0.9814922213554382,0.16085544228553772
14,0.9816420674324036,0.1658671647310257,0.001,0.9496818780899048,0.22227758169174194
15,0.98236483335495,0.16551613807678223,0.001,0.9080393314361572,0.2811683416366577
16,0.9878577589988708,0.15449146926403046,0.001,0.9855407476425171,0.1605401635169983
17,0.9851112961769104,0.15629763901233673,0.001,0.6842105388641357,0.7797964811325073
18,0.9868459105491638,0.15540403127670288,0.001,0.9884326457977295,0.14356139302253723
19,0.9887250661849976,0.14999602735042572,0.001,0.9739733934402466,0.181294247508049
20,0.989447832107544,0.1488264948129654,0.001,0.9930595755577087,0.13279105722904205
21,0.989447832107544,0.147857204079628,0.001,0.9913244843482971,0.14060665667057037
22,0.9923388361930847,0.1437540054321289,0.001,0.9624060392379761,0.20592360198497772
23,0.9901705980300903,0.14821894466876984,0.001,0.8646616339683533,0.438345730304718
24,0.9903151392936707,0.14730596542358398,0.001,0.9832273125648499,0.16154849529266357
25,0.9920497536659241,0.14114131033420563,0.001,0.9919028282165527,0.14025640487670898
26,0.991471529006958,0.14190834760665894,0.001,0.9884326457977295,0.14598020911216736
27,0.9890141487121582,0.149112731218338,0.001,0.897628664970398,0.3740549683570862
28,0.9859786033630371,0.155802384018898,0.001,0.9878542423248291,0.14761881530284882
29,0.9877132177352905,0.15184339880943298,0.001,0.9814922213554382,0.16163934767246246
30,0.9907487630844116,0.14426930248737335,0.001,0.9872758984565735,0.1472514569759369
31,0.9942179918289185,0.13799044489860535,0.0003,0.9959514141082764,0.12659147381782532
32,0.9985544681549072,0.12856481969356537,0.0003,0.9913244843482971,0.13694272935390472
33,0.9986990690231323,0.12934350967407227,0.0003,0.996529757976532,0.12863072752952576
34,0.9976872205734253,0.1300087571144104,0.0003,0.9959514141082764,0.1273539811372757
35,0.9986990690231323,0.12735486030578613,0.0003,0.9947946667671204,0.13312329351902008
36,0.9963862299919128,0.13200201094150543,0.0003,0.997686505317688,0.12555961310863495
37,0.999566376209259,0.12657015025615692,0.0003,0.9901677370071411,0.1371121108531952
38,0.9972535371780396,0.1305968463420868,0.0003,0.9942163228988647,0.1318921148777008
39,0.9981208443641663,0.12790445983409882,0.0003,0.9971081614494324,0.12685807049274445
40,0.999566376209259,0.12575003504753113,0.0003,0.997686505317688,0.1271522492170334
41,0.9982653856277466,0.1282605528831482,0.0003,0.9936379194259644,0.13338635861873627
42,0.9985544681549072,0.12912406027317047,0.0003,0.9971081614494324,0.12689493596553802
43,0.9986990690231323,0.12710286676883698,0.0003,0.9849624037742615,0.15650564432144165
44,0.9971089959144592,0.1318480372428894,0.0003,0.9971081614494324,0.1270352602005005
45,0.9975426197052002,0.12956714630126953,0.0003,0.9843840599060059,0.15485520660877228
46,0.9984099268913269,0.12784677743911743,0.0003,0.997686505317688,0.12444809824228287
47,0.9994217753410339,0.12582387030124664,0.0003,0.997686505317688,0.12611043453216553
48,0.9992772340774536,0.12622326612472534,0.0003,0.9924812316894531,0.13928622007369995
49,0.9975426197052002,0.12907156348228455,0.0003,0.9982649087905884,0.1250585913658142
50,0.9981208443641663,0.12770582735538483,0.0003,0.9878542423248291,0.14710573852062225
51,0.9979763031005859,0.1281314641237259,0.0003,0.9901677370071411,0.14591547846794128
52,0.9982653856277466,0.12740862369537354,0.0003,0.9947946667671204,0.1301821768283844
53,0.9985544681549072,0.1267806887626648,0.0003,0.9971081614494324,0.12574432790279388
54,0.9998554587364197,0.12510548532009125,0.0003,0.9872758984565735,0.1546514481306076
55,1.0,0.12398490309715271,0.0003,0.9982649087905884,0.1232280358672142
56,1.0,0.1240481436252594,0.0003,0.9982649087905884,0.12246813625097275
57,1.0,0.12383738160133362,0.0003,0.9982649087905884,0.12347523123025894
58,0.9976872205734253,0.12979625165462494,0.0003,0.9878542423248291,0.1512748748064041
59,0.9979763031005859,0.12911978363990784,0.0003,0.9953730702400208,0.134638711810112
60,0.9991326928138733,0.1267825961112976,0.0003,0.9959514141082764,0.12979459762573242
61,0.9988436102867126,0.12662273645401,0.0003,0.9959514141082764,0.12847013771533966
62,1.0,0.12447912245988846,0.0003,0.996529757976532,0.130360946059227
63,0.999566376209259,0.12542416155338287,0.0003,0.9953730702400208,0.13061830401420593
64,0.9973980784416199,0.1305813044309616,0.0003,0.997686505317688,0.12617118656635284
65,0.9998554587364197,0.1246550977230072,0.0003,0.9971081614494324,0.1260024607181549
66,0.999566376209259,0.12461519241333008,0.0003,0.7981492280960083,0.7039481401443481
67,0.9982653856277466,0.12726151943206787,9e-05,0.9959514141082764,0.12933172285556793
68,0.9986990690231323,0.12624448537826538,9e-05,0.996529757976532,0.1289123147726059
