epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.2538613975048065,0.0010000000474974513,2.0422754287719727,0.15311004221439362,1.8432310819625854
1,0.33940595388412476,0.0010000000474974513,1.6883294582366943,0.16746412217617035,1.8531171083450317
2,0.40356436371803284,0.0010000000474974513,1.4824758768081665,0.19617225229740143,1.9169210195541382
3,0.45980197191238403,0.0010000000474974513,1.398650884628296,0.2583732008934021,1.780164361000061
4,0.5374257564544678,0.0010000000474974513,1.2847387790679932,0.2870813310146332,1.7757670879364014
5,0.5889108777046204,0.0010000000474974513,1.187981367111206,0.7272727489471436,0.9977566599845886
6,0.6760395765304565,0.0010000000474974513,1.069696068763733,0.7081339955329895,0.9230368733406067
7,0.7338613867759705,0.0010000000474974513,0.9793093204498291,0.7368420958518982,0.8946141004562378
8,0.800000011920929,0.0010000000474974513,0.8836670517921448,0.8325358629226685,0.8374572396278381
9,0.8304950594902039,0.0010000000474974513,0.8390038013458252,0.8516746163368225,0.7706379294395447
10,0.8578217625617981,0.0010000000474974513,0.7785868048667908,0.8708133697509766,0.729910135269165
11,0.8807920813560486,0.0010000000474974513,0.7360672354698181,0.8851674795150757,0.706824004650116
12,0.9001980423927307,0.0010000000474974513,0.6869425177574158,0.8612440228462219,0.7712522149085999
13,0.915643572807312,0.0010000000474974513,0.6611208915710449,0.8277512192726135,0.7829124331474304
14,0.9299010038375854,0.0010000000474974513,0.6293480396270752,0.8755980730056763,0.6784117221832275
15,0.9287128448486328,0.0010000000474974513,0.6237164735794067,0.679425835609436,1.133298635482788
16,0.9429702758789062,0.0010000000474974513,0.5999906659126282,0.8660287261009216,0.7378467321395874
17,0.9441584348678589,0.0010000000474974513,0.593438446521759,0.8899521827697754,0.693738579750061
18,0.9469307065010071,0.0010000000474974513,0.589200496673584,0.8421052694320679,0.7825935482978821
19,0.9524752497673035,0.0010000000474974513,0.5723763108253479,0.8851674795150757,0.6909059286117554
20,0.9532673358917236,0.0010000000474974513,0.5716276168823242,0.8612440228462219,0.7303566932678223
21,0.9564356207847595,0.0010000000474974513,0.5604100823402405,0.89952152967453,0.673707127571106
22,0.9695049524307251,0.0010000000474974513,0.5375200510025024,0.9043062329292297,0.6335466504096985
23,0.9695049524307251,0.0010000000474974513,0.537437915802002,0.8660287261009216,0.7384294867515564
24,0.9695049524307251,0.0010000000474974513,0.5407186150550842,0.8564593195915222,0.7394298315048218
25,0.9699009656906128,0.0010000000474974513,0.5304270386695862,0.89952152967453,0.6386023163795471
26,0.9683168530464172,0.0010000000474974513,0.5345612168312073,0.8851674795150757,0.6726571917533875
27,0.9766336679458618,0.0010000000474974513,0.5161100625991821,0.8851674795150757,0.7115681767463684
28,0.9722772240638733,0.0010000000474974513,0.5224579572677612,0.9043062329292297,0.6413934826850891
29,0.9734653234481812,0.0010000000474974513,0.5228826403617859,0.8899521827697754,0.6872448921203613
30,0.9798019528388977,0.0010000000474974513,0.5097202062606812,0.9090909361839294,0.6386282444000244
31,0.986138641834259,0.0010000000474974513,0.4993015229701996,0.8947368264198303,0.6705363988876343
32,0.9853465557098389,0.0010000000474974513,0.5027526617050171,0.89952152967453,0.6425392627716064
33,0.9798019528388977,0.0010000000474974513,0.5113277435302734,0.8564593195915222,0.7585932016372681
34,0.977425754070282,0.0010000000474974513,0.5154204368591309,0.89952152967453,0.6775893568992615
35,0.9841583967208862,0.0003000000142492354,0.4909708499908447,0.9234449863433838,0.6194864511489868
36,0.9897029995918274,0.0003000000142492354,0.4841342568397522,0.9138755798339844,0.6125134229660034
37,0.9928712844848633,0.0003000000142492354,0.4803727865219116,0.9186602830886841,0.6088560819625854
38,0.9928712844848633,0.0003000000142492354,0.48036906123161316,0.9234449863433838,0.5937418937683105
39,0.9920791983604431,0.0003000000142492354,0.4810538589954376,0.9186602830886841,0.6095944046974182
40,0.9900990128517151,0.0003000000142492354,0.4785328805446625,0.9234449863433838,0.60047447681427
41,0.9936633706092834,0.0003000000142492354,0.4769144058227539,0.9330143332481384,0.5818532109260559
42,0.9904950261116028,0.0003000000142492354,0.4799302816390991,0.9234449863433838,0.605828046798706
43,0.9928712844848633,0.0003000000142492354,0.4760902225971222,0.9282296895980835,0.6008458137512207
44,0.9916831851005554,0.0003000000142492354,0.47571560740470886,0.9234449863433838,0.6061578392982483
45,0.9928712844848633,0.0003000000142492354,0.47454968094825745,0.9234449863433838,0.6057390570640564
46,0.9916831851005554,0.0003000000142492354,0.4753822088241577,0.9186602830886841,0.6255399584770203
47,0.9916831851005554,0.0003000000142492354,0.48059508204460144,0.9234449863433838,0.5746002197265625
48,0.991287112236023,0.0003000000142492354,0.47290879487991333,0.9186602830886841,0.6084411144256592
49,0.993267297744751,0.0003000000142492354,0.4757581055164337,0.9282296895980835,0.5662030577659607
50,0.9904950261116028,0.0003000000142492354,0.4745064973831177,0.9043062329292297,0.6048483848571777
51,0.9916831851005554,0.0003000000142492354,0.47122427821159363,0.9186602830886841,0.6064111590385437
52,0.9900990128517151,0.0003000000142492354,0.4734446406364441,0.9186602830886841,0.6004066467285156
53,0.991287112236023,0.0003000000142492354,0.47459739446640015,0.9138755798339844,0.6042411923408508
54,0.9924752712249756,0.0003000000142492354,0.473196804523468,0.9234449863433838,0.5946759581565857
55,0.9908910989761353,0.0003000000142492354,0.4703807234764099,0.9186602830886841,0.6018095016479492
56,0.9920791983604431,0.0003000000142492354,0.4709715247154236,0.9090909361839294,0.5890922546386719
57,0.9904950261116028,0.0003000000142492354,0.472359836101532,0.9138755798339844,0.6127374172210693
58,0.9893069267272949,0.0003000000142492354,0.4731806516647339,0.9138755798339844,0.6150645613670349
59,0.9885148406028748,0.0003000000142492354,0.47699734568595886,0.9282296895980835,0.5728073716163635
60,0.9908910989761353,0.0003000000142492354,0.47383594512939453,0.9330143332481384,0.5969725847244263
61,0.9897029995918274,0.0003000000142492354,0.47369569540023804,0.9186602830886841,0.6064947843551636
62,0.9908910989761353,9.000000136438757e-05,0.47243982553482056,0.9234449863433838,0.5852687358856201
63,0.993267297744751,9.000000136438757e-05,0.46741926670074463,0.9234449863433838,0.5867181420326233
64,0.9893069267272949,9.000000136438757e-05,0.4690001904964447,0.9234449863433838,0.5865238904953003
65,0.993267297744751,9.000000136438757e-05,0.46766242384910583,0.9282296895980835,0.5904489159584045
66,0.9924752712249756,9.000000136438757e-05,0.4689684808254242,0.9282296895980835,0.6004132032394409
67,0.991287112236023,9.000000136438757e-05,0.4682108163833618,0.9282296895980835,0.5761329531669617
